1.942342384067790029e-01,1.426227199584390037e-01,2.100120805765189891e-01,1.784105043484769948e-01,2.007931197284729963e-01,1.577011766276829874e-01,1.857782693576839894e-01,1.710264128470269929e-01,1.509160889872590006e-01,1.968179353878269922e-01,1.472461152594350120e-01,1.732849796325700020e-01,1.908709207778259975e-01,1.910760601840310047e-01,1.862870990165959861e-01,1.946469544945440000e-01,2.318475555190100124e-01,2.031777864341390016e-01,1.856088258324460061e-01,1.332994430595139945e-01,1.722145637259870077e-01,2.127727176611529936e-01,2.133112530102319881e-01,1.277769373560319888e-01,1.662726955115939875e-01,1.769985118035889982e-01,2.028091564209260067e-01,1.810137627041679964e-01,1.468207732686440115e-01,1.577388213385690074e-01,1.449105404645930073e-01,1.840127901444360004e-01,1.795959057001819958e-01,1.930934421377510091e-01,1.790876249885119953e-01,1.723409331644349951e-01,2.297996624135409949e-01,2.430911822673640088e-01,1.723158379893449943e-01,1.912501658864020071e-01,1.639117646086850066e-01,1.629188388164949930e-01,1.612817176799979935e-01,2.187793403049909935e-01,1.807003824580699913e-01,1.425768296712139893e-01,1.736775632929550006e-01,2.230712515615780045e-01,1.983635618050529903e-01,1.736103797205710009e-01,2.353528177227129925e-01,1.634832823029629956e-01,2.243528728880050116e-01,1.881648488187580015e-01,2.071292487468379961e-01,1.469928907268640006e-01,2.122909100185950138e-01,2.157678194749620137e-01,1.523686036889269901e-01,1.660252381091990026e-01,2.342537566397029924e-01,2.222690840952450120e-01,2.048269742988959863e-01,1.814860233350260033e-01,1.683833751102669918e-01,2.001810666001520023e-01,2.209405365633760054e-01,1.635763402444180004e-01,1.911988152154439902e-01,1.653952746744100089e-01,2.048109052157369991e-01,1.704629074995130111e-01,2.224558734736490073e-01,1.891582422271650132e-01,1.919017870608289988e-01,1.571255865821969966e-01,1.876648244167999913e-01,1.899695969843260002e-01,2.183694533794099946e-01,1.813163142160189867e-01,1.634081087178740066e-01,2.048904649927580091e-01,1.803012964145689900e-01,1.918629778963920063e-01,1.640265818139710063e-01,1.518842080910469960e-01,2.293257490840399926e-01,1.975508740758870063e-01,1.895514078278779935e-01,2.182812727790240104e-01,1.783338549480500135e-01,2.013011664049879912e-01,1.652248273009039869e-01,1.803780657187699921e-01,1.621954948364250082e-01,1.682446086471429958e-01
-2.992565959681850029e-03,-4.223977492717959602e-03,-1.012078302125279938e-02,-2.795941788085050048e-03,-8.086583432065450744e-03,-3.114636400479309924e-03,-2.746800255017780093e-03,-2.012943814645980125e-03,-2.718107691626780141e-03,-8.105153897275599664e-03,-8.623371320596460304e-03,-6.208464288224670169e-03,-1.025888337978569931e-02,-5.410473052685850319e-03,-1.001119241206179997e-02,-9.787866362284340649e-03,-8.145803280738279917e-03,-3.619311048701570176e-03,-9.227302840385670502e-03,-3.215046067423080189e-03,-5.923098951049249675e-03,-7.172635818563809738e-03,-1.132888169813289943e-02,-4.344666595799909908e-03,-1.106527396909550050e-02,-7.984715814655729896e-03,-5.132166434901360222e-03,-2.380278008931850046e-03,-2.571489450914139947e-03,-4.614143737346829664e-03,-7.432946630765740158e-03,-1.120862621778449982e-02,-1.050659766198699940e-02,-2.966943296131450188e-03,-2.681098153157300025e-03,-1.121966975873200066e-02,-9.732347739877630216e-03,-8.967199969769169832e-03,-1.024635210242890067e-02,-3.092725742260170156e-03,-3.142638140042590053e-03,-7.322110968919839924e-03,-3.660426750331569924e-03,-8.810221894516899813e-03,-8.706281613628890498e-03,-2.910667009356970088e-03,-7.386616051328029862e-03,-8.134002462121880245e-03,-9.885690655014330031e-03,-6.597985550556079680e-03,-6.979007749612240082e-03,-3.215329348591720003e-03,-1.065229377558550052e-02,-1.014792124051559948e-02,-8.294006278917699301e-03,-3.562051037207239999e-03,-1.022061910887669955e-02,-7.725290037117250354e-03,-2.216151331531710043e-03,-4.899791694060269889e-03,-4.646944995060630322e-03,-8.356207463044740616e-03,-5.407857573517560121e-03,-9.078976056331969358e-03,-4.660761040263339781e-03,-5.090870708432559955e-03,-6.048377905139019906e-03,-4.361213298346189836e-03,-7.978418729800790254e-03,-6.787602775510629891e-03,-1.110977954687719996e-02,-5.596302040723579937e-03,-6.799348762806929798e-03,-6.874632621515650022e-03,-7.540139248453569740e-03,-1.129177851506289916e-02,-8.462753430525630713e-03,-5.482542426822129694e-03,-2.819432247302449974e-03,-1.039873833210199980e-02,-6.770826678912620321e-03,-3.571470389083950155e-03,-9.062213423399400128e-03,-9.839443395852770502e-03,-1.045729875808809953e-02,-1.136493974485480035e-02,-2.276230087794530073e-03,-9.271002052569700738e-03,-4.807987802244799783e-03,-7.413835919570939924e-03,-2.745322353998380215e-03,-5.655815953611589668e-03,-1.054373258824010083e-02,-1.055991928985289957e-02,-2.495925218227390118e-03,-9.062241822176289249e-03
-1.000746091983649964e-02,-2.899751346327919792e-03,-9.111361033164419240e-03,-9.758026079604910710e-03,-6.690858657395089802e-03,-9.395033211926669472e-03,-9.397642282784640644e-03,-8.334783832931680347e-03,-1.027592181848660004e-02,-1.040305714083110053e-02,-4.951490777058279932e-03,-4.993386306441980130e-03,-3.026991371133620073e-03,-5.749060751149159647e-03,-4.378283367032330051e-03,-9.480110839376729506e-03,-3.221416931953569821e-03,-2.709648539941850176e-03,-5.401238771220749635e-03,-1.746036560727950038e-03,-9.199815746089520102e-03,-7.108981273051880045e-03,-6.077521185934350173e-03,-8.636860111160500619e-03,-6.516452409697050425e-03,-5.864442883203859966e-03,-5.558610665408090026e-03,-2.660659921254040182e-03,-6.407612163017640215e-03,-5.727264858549700223e-03,-9.287309259121280525e-03,-9.600104974629309479e-03,-1.869234058277060044e-03,-8.350752327769059638e-03,-5.221286290868539653e-03,-7.392632675349020306e-03,-8.762738684846459875e-03,-1.017487035006330032e-02,-5.264132580995310381e-03,-9.405388545672559858e-03,-5.541506781315570264e-03,-8.523991537533899196e-03,-6.232580281281149999e-03,-4.402386031247249899e-03,-3.689246575973590195e-03,-8.391285638735540217e-03,-7.835632531930569397e-03,-3.448259786718230017e-03,-7.163069761692930290e-03,-2.501544852819270141e-03,-7.575007893012009746e-03,-8.088595021346829325e-03,-8.627036934033350049e-03,-1.012406689057530028e-02,-9.611012465215349257e-03,-8.880211384654850340e-03,-4.744646088873580303e-03,-6.983230655314770323e-03,-5.670594575993569836e-03,-4.871191604009449637e-03,-6.145633358413810088e-03,-6.366967175420810109e-03,-3.786215020008869888e-03,-6.492213551120190433e-03,-2.712582337566220043e-03,-5.231348832511409884e-03,-8.396619458150129944e-03,-2.525299386852960203e-03,-2.195045151829339968e-03,-4.169825731585230164e-03,-3.791922862887720132e-03,-2.166662600588559976e-03,-7.581701396027070231e-03,-8.526941439083399535e-03,-8.762979260273169937e-03,-9.839370628455320830e-03,-7.259766485036680053e-03,-1.028432009913420042e-02,-4.913698044272910188e-03,-9.327332688084300286e-03,-1.024120126163259939e-02,-7.532009059712879706e-03,-5.738769155449199855e-03,-9.392661376783850713e-03,-9.812857841791120667e-03,-4.912072538601379608e-03,-5.703404434661970071e-03,-8.962341974035460332e-03,-3.053906185750910208e-03,-5.380475031849900336e-03,-4.897409533960250284e-03,-6.321015302399609834e-03,-2.304316063349709856e-03,-5.743510898761030291e-03,-1.017685023388639927e-02,-1.815350555183349894e-03
-8.186296817135979564e-03,-1.077510120491659978e-02,-3.693805991821339993e-03,-3.276534016782150106e-03,-1.420900407870129972e-02,-7.848577618075360668e-03,-1.392005383059360078e-02,-1.307933945773710055e-02,-1.315946799258669968e-02,-6.889571950564230343e-03,-9.248270715429869268e-03,-6.202747632135870333e-03,-6.536081780489970405e-03,-2.801140804146810045e-03,-1.323830728370019999e-02,-1.161598890507450042e-02,-7.631387826589519814e-03,-4.174780579054870357e-03,-1.128730784695180026e-02,-1.253074671294730075e-02,-9.871906221827580347e-03,-7.566965054036079580e-03,-1.132521086311560031e-02,-1.194327448809679934e-02,-2.846691066458730164e-03,-1.162095257287600047e-02,-6.700422537299760388e-03,-8.479831481416280278e-03,-1.053614802845890056e-02,-5.170503812536300300e-03,-8.668536126668810113e-03,-2.556710070635190204e-03,-4.744819493591529574e-03,-2.481867552856560025e-03,-1.227214968904959992e-02,-3.857370691814039805e-03,-1.254107811977449999e-02,-7.763592521265959799e-03,-9.971906738733930797e-03,-7.687884689321899771e-03,-1.401331694387240000e-02,-1.116764575142070032e-02,-3.002484798789669968e-03,-3.355556805940000057e-03,-1.204442854397730009e-02,-3.209467468137989880e-03,-1.295511581442499935e-02,-4.968739204848800044e-03,-1.386298831692159977e-02,-6.356289099739309903e-03,-9.304249200808250783e-03,-8.557327751454270326e-03,-1.401806250106420008e-02,-7.987150967293280349e-03,-7.759032234589859599e-03,-1.027611531643599953e-02,-1.279347789041960018e-02,-6.217727229100970116e-03,-1.334866709438090049e-02,-5.984139087412730131e-03,-5.302690696451639943e-03,-8.660605472983430239e-03,-1.198866328610219932e-02,-1.219309834386480065e-02,-9.441554404423740596e-03,-8.422777511664050754e-03,-1.059030886036529950e-02,-6.428755813355560393e-03,-1.200523984104569925e-02,-4.379762717066470155e-03,-4.761500728871530079e-03,-1.421697134763980075e-02,-1.417723906050200045e-02,-4.043755490571459763e-03,-1.236585643449250073e-02,-7.648947858007680220e-03,-3.154232327028810151e-03,-3.783363478112330199e-03,-6.766402446467839615e-03,-1.421828397401550016e-02,-3.979837290295719712e-03,-5.958535053493260215e-03,-1.397370046400090056e-02,-5.632170256819279963e-03,-6.501516083818710372e-03,-8.920319849183960467e-03,-7.688442847017249934e-03,-8.494832668534039663e-03,-4.788277328774489909e-03,-3.818343938487939789e-03,-8.256666358591629659e-03,-1.204106753373000022e-02,-2.877431510879040200e-03,-1.262899565769899993e-02,-4.997647827833810209e-03,-4.500780675713829740e-03
-6.542094664610419684e-03,-3.649049789508199831e-03,-3.149548852243160002e-03,-6.889445862700459798e-03,-5.789869977221180283e-03,-2.436895479378180067e-03,-3.298984586419959932e-03,-3.428305305836560051e-03,-4.472494522624249902e-03,-3.722506299399090147e-03,-5.474374142663600284e-03,-6.745990997968680236e-03,-2.120083994937110167e-03,-4.267324837921349784e-03,-2.840872291323780132e-03,-3.414974690693190016e-03,-6.464557112308949582e-03,-4.701499699720680311e-03,-4.690326639184480388e-03,-2.991076832988639935e-03,-2.436483537853650211e-03,-5.737978394847059911e-03,-2.651340832388159995e-03,-1.278203616117599972e-03,-5.872556876729199786e-03,-1.256184758933830093e-03,-6.884143107251349848e-03,-3.081969976201269935e-03,-7.290424548860360149e-03,-2.702106820103620122e-03,-7.215652951655819602e-03,-4.692276918149679982e-03,-2.186462066377379849e-03,-6.809099382146619785e-03,-6.332211132308340415e-03,-4.277902010854620247e-03,-2.775765018601939783e-03,-3.315336324013009889e-03,-5.170908565841189977e-03,-7.041561869611859953e-03,-5.485456262386370109e-03,-7.313516100399290384e-03,-3.030700400927109975e-03,-7.164442675473049922e-03,-3.221618246144160053e-03,-4.784932084524530158e-03,-3.421572717682379999e-03,-7.299906229157059750e-03,-6.544962834396439617e-03,-7.179278577770280279e-03,-2.207410644428779798e-03,-1.459320151370849944e-03,-5.136291900093679572e-03,-1.998094396043540149e-03,-5.779848632836619669e-03,-6.937727042126090246e-03,-4.008143526218459901e-03,-7.192841241267310115e-03,-7.138478600229729819e-03,-4.304152969575950234e-03,-2.141582142665430198e-03,-4.706476976459099577e-03,-6.838474002345469940e-03,-4.123158601503320274e-03,-3.172230275359629904e-03,-6.639814944919220085e-03,-5.335169236277800126e-03,-5.245529249383980124e-03,-4.865318780157139832e-03,-6.844884332526010064e-03,-2.371329023898840083e-03,-6.625827856187820226e-03,-6.138674323770979858e-03,-2.680310209156999864e-03,-6.714717075374520248e-03,-5.546543269604039747e-03,-3.088626970175889844e-03,-5.692756482755620406e-03,-6.910169629545260400e-03,-3.370578245423330038e-03,-6.932055434552959923e-03,-2.615160782846709820e-03,-2.213559868122379898e-03,-3.036965922760699859e-03,-2.236635733813489846e-03,-1.886003068448530075e-03,-4.879153899408729574e-03,-7.005000483421490280e-03,-2.139042863809760119e-03,-6.683417747772490286e-03,-1.890166692991850084e-03,-2.579774211983340126e-03,-3.910250834671449675e-03,-4.284050868964509907e-03,-7.102043209339500320e-03,-5.131606919094110209e-03
-2.556462621720859921e-03,-6.715357586705679623e-03,-3.778767684567990118e-03,-5.685493850157960320e-03,-6.214877711297340200e-03,-5.121397605068140312e-03,-6.916320122842540066e-03,-4.134275181976180408e-03,-1.457882821657709941e-03,-3.922087730157400136e-03,-3.605875150158519872e-03,-6.228345328569430059e-03,-3.799164043805179809e-03,-2.857560655072519974e-03,-1.336843070559689921e-03,-2.165213608198570099e-03,-6.335605704976950310e-03,-3.455793774459179919e-03,-5.074839724852390176e-03,-4.942422664560289745e-03,-3.666198144980569937e-03,-7.238213726174719601e-03,-4.947617300156740248e-03,-6.816007658319180214e-03,-6.758714315357699891e-03,-5.453410630979120197e-03,-2.608735511978389852e-03,-2.251702531440709972e-03,-3.813929364780629938e-03,-4.596384173006700345e-03,-7.170714749053179633e-03,-7.345039045313989795e-03,-3.745707768397670175e-03,-5.657025965501280042e-03,-4.357657931559000102e-03,-1.294210249188130048e-03,-7.072955382570140191e-03,-2.571926801887430142e-03,-3.083859002262569898e-03,-1.965158650762320169e-03,-2.686340866654899923e-03,-3.032314442737730088e-03,-2.507819807046029938e-03,-5.507537266437600131e-03,-5.459187802567489790e-03,-6.279461985620930428e-03,-2.970535634698469839e-03,-7.145631029063460350e-03,-3.176332267401999875e-03,-3.936758061631560369e-03,-2.301161434757469960e-03,-1.726097747416699933e-03,-1.264264192494080107e-03,-3.265043941339009805e-03,-4.185910042102920260e-03,-6.576231723715479996e-03,-3.686747348209330061e-03,-3.746596451012950118e-03,-6.404237653918370098e-03,-3.128156395876369872e-03,-3.624043352837609793e-03,-5.922005589147400287e-03,-7.208233804371969727e-03,-1.544067614458089974e-03,-3.847186022481539902e-03,-5.524718508504039734e-03,-3.269837649536750171e-03,-6.587717186429699681e-03,-6.984273965371479848e-03,-7.071746442511190299e-03,-2.997512119364049814e-03,-4.232189688612540170e-03,-3.053418907195670166e-03,-3.344924550320239887e-03,-3.699114508887279846e-03,-3.581088636432429827e-03,-2.087986506030079827e-03,-6.869506432175679841e-03,-5.873243484060259971e-03,-3.646470425095959915e-03,-5.986092337888399700e-03,-7.371472672136390389e-03,-5.382880567596989851e-03,-6.638827499437979611e-03,-1.411789292320079917e-03,-7.292148900780499703e-03,-3.519918426471450087e-03,-2.892483438688899823e-03,-4.432541067563709747e-03,-2.237595839060650162e-03,-2.558620037076079785e-03,-3.834646820116749833e-03,-7.264194804469169958e-03,-6.090440980227570036e-03,-3.775147827928510003e-03,-3.156701070569750169e-03
-5.054902120150870162e-03,-8.001157715747759733e-03,-1.862886929237140068e-02,-1.726852146052619899e-02,-8.994507480158800417e-03,-2.050501751614899892e-02,-2.307141054755169896e-02,-5.473809963040809912e-03,-2.179209443829829840e-02,-1.479794435786670019e-02,-1.326495487318759929e-02,-2.173027469432380065e-02,-4.964659253418719775e-03,-1.921684056225490128e-02,-2.268774886861670004e-02,-1.411644013959899996e-02,-1.896084234827720080e-02,-1.772127872140349947e-02,-1.204862773013719995e-02,-1.009103178055970051e-02,-4.613453209756730213e-03,-2.346330699525420171e-02,-2.003261021396280164e-02,-7.401351191914969617e-03,-1.803208501449349993e-02,-9.510623438785880193e-03,-2.371471411842330027e-02,-1.424592950853949963e-02,-6.088075801124919958e-03,-1.315813037108250032e-02,-6.827092617670260308e-03,-2.017289431977729863e-02,-1.288284203223559986e-02,-2.008241094000039889e-02,-5.502885633949759769e-03,-1.155744658007529929e-02,-2.127963653976450153e-02,-2.339134362547920162e-02,-1.573564257025429972e-02,-1.480710815723989930e-02,-5.903533652048219976e-03,-1.497493539441640056e-02,-1.280660995501040067e-02,-1.281920258454410065e-02,-5.151807918740850326e-03,-1.419791010415570078e-02,-1.280691219788820077e-02,-1.998868470804500072e-02,-6.167942414575830305e-03,-9.147888435830189499e-03,-2.078520093107349975e-02,-2.218226682550889992e-02,-2.235236134391639998e-02,-2.288529685516799833e-02,-1.585806895924770157e-02,-7.635298152887590173e-03,-5.912938403465979771e-03,-8.420451802215799669e-03,-7.122410617251369834e-03,-5.147891525829260267e-03,-1.265843469847200038e-02,-1.335636086243430047e-02,-2.383983501479789921e-02,-2.051998471413470082e-02,-1.339413879851050065e-02,-1.856214316416790119e-02,-1.106567033440659931e-02,-1.451157111642279937e-02,-1.921441885971730129e-02,-2.062089377868899995e-02,-2.408729383900029900e-02,-7.760543972931749877e-03,-1.696179083214280001e-02,-7.307865763353390241e-03,-1.757547838609830118e-02,-2.012534130079059874e-02,-7.824217550955820527e-03,-2.419516690137340012e-02,-1.523573200092280013e-02,-7.866457927235389475e-03,-1.557469154781469974e-02,-2.126128018698050098e-02,-7.097641910592930072e-03,-9.984564671267409305e-03,-2.012441364395790161e-02,-1.804025787167520128e-02,-1.654217603977890111e-02,-1.126449892567669975e-02,-1.733898772384279835e-02,-2.099821626873479841e-02,-8.081880268694170699e-03,-1.535959739525659916e-02,-7.853723442505639724e-03,-1.845680350935869837e-02,-5.035912209763859955e-03,-1.024860973341619984e-02
-1.134669476556839952e-02,-1.201748426404830074e-02,-1.714247046199229851e-02,-1.814480456819830140e-02,-1.365555547310959988e-02,-1.262641568659659923e-02,-2.278798168766110049e-02,-1.783769771992450154e-02,-2.097425030084420008e-02,-1.809046752816050041e-02,-7.548266996614320240e-03,-1.611333689662059962e-02,-5.806944871552239748e-03,-5.314003604817290304e-03,-1.744373777493860023e-02,-2.000761950470969844e-02,-1.805249944298460002e-02,-1.460138827522139936e-02,-2.121031716756690069e-02,-5.613211070484279766e-03,-1.035499175151360050e-02,-1.899513445314189933e-02,-2.047985552274449866e-02,-6.959689187640630270e-03,-1.520319789027529955e-02,-1.011274202330380081e-02,-1.994787473920690141e-02,-8.601965881150369295e-03,-5.341498191778580075e-03,-2.157304553738330008e-02,-1.341119245667879954e-02,-7.904942988659870856e-03,-5.627158639522950381e-03,-1.544181923029309955e-02,-1.409626653697100031e-02,-5.628189117565379762e-03,-1.861788744295990103e-02,-1.126059346133989961e-02,-6.678180903931689623e-03,-1.047720700414770008e-02,-1.605995468477650068e-02,-1.617402456482469955e-02,-1.880104865857409879e-02,-1.790546852209929860e-02,-7.355646389630209579e-03,-4.306299610551319983e-03,-2.270737373850690091e-02,-1.658457844936310141e-02,-2.123529874217320104e-02,-1.997207815404609954e-02,-1.906017982249059994e-02,-8.010171930884130154e-03,-2.194297129167420077e-02,-1.104004782798520025e-02,-1.576087961119269909e-02,-1.487054077697839982e-02,-1.794107661412299923e-02,-1.441519641006809918e-02,-1.951104560872389884e-02,-1.376004164381190026e-02,-3.943751158020510419e-03,-1.575552777729000153e-02,-1.598558035822359932e-02,-8.790714962406709701e-03,-4.701558211657330330e-03,-9.388279829151210606e-03,-1.150194899543859929e-02,-9.798060839515919385e-03,-1.987001410881649929e-02,-1.892591841596250046e-02,-8.396751253344679478e-03,-2.211918439655029961e-02,-2.219209786846410015e-02,-2.186627065419539939e-02,-9.774701316100760373e-03,-1.972115882033270012e-02,-6.691199825975309955e-03,-9.229846713692679491e-03,-1.793872146495700121e-02,-1.019159122157990011e-02,-2.009603653113500171e-02,-7.937622380230989136e-03,-1.766938541980350025e-02,-1.662243629579659987e-02,-1.737553804760599840e-02,-2.106343207194770126e-02,-1.682110810266839937e-02,-1.678643849128279991e-02,-1.628124841227129860e-02,-6.948060181117639809e-03,-1.730606777067940014e-02,-1.785639910265380062e-02,-1.193195366433780040e-02,-2.147621634813899963e-02,-1.945484114820040036e-02,-1.324756014310909946e-02
-2.642106403825120013e-03,-1.330673536803499970e-03,-3.941807459328199904e-03,-2.084186444708630188e-03,-5.063661258952750419e-03,-1.466237588670589930e-03,-1.937881123124990043e-03,-2.647493759411419928e-03,-5.065079139141770263e-03,-2.809249302885489900e-03,-1.779409082377670032e-03,-2.677865224459769974e-03,-1.282004174222309972e-03,-5.575759282441520269e-03,-2.638063762321079912e-03,-5.151219779593849829e-03,-1.316117191811689907e-03,-4.641189290234409848e-03,-5.498035305095659749e-03,-1.749610813004389906e-03,-2.955482632376179794e-03,-3.684805265676369991e-03,-5.231507643532139727e-03,-2.169143867978349897e-03,-2.472949197375940138e-03,-6.905846829117960259e-03,-5.102361033980869903e-03,-3.590058218570430122e-03,-1.731252086128360051e-03,-6.100585524939619933e-03,-2.692072159235579798e-03,-6.928503587642110238e-03,-5.080048234441160264e-03,-3.091016282159810089e-03,-3.164121491412410104e-03,-6.682230967199959820e-03,-3.347233348301880199e-03,-2.316418953127639957e-03,-4.489228238054809861e-03,-1.298788290545659953e-03,-5.973496474469639807e-03,-6.008205164485289941e-03,-6.000973581826139942e-03,-5.677336413783650414e-03,-2.767154700276699877e-03,-1.959040613114540041e-03,-4.484110214690829703e-03,-5.765343030456789898e-03,-3.792620389811489964e-03,-3.421301955673010202e-03,-4.639524370257060160e-03,-3.565640640897660158e-03,-6.795386218889910152e-03,-4.317658157164640069e-03,-2.860329586263729833e-03,-7.235795663057540024e-03,-3.629874476177330153e-03,-3.403121944141490086e-03,-4.796627121491390221e-03,-1.743446227692530036e-03,-4.505878720709529869e-03,-1.800559876056350046e-03,-6.625611616835480264e-03,-5.938867037352140062e-03,-6.041563164625240318e-03,-4.484756676649130289e-03,-5.121051532409020245e-03,-5.489525620203780133e-03,-1.546185441250550038e-03,-2.520281345358300201e-03,-5.465522227803730308e-03,-5.147479964761029689e-03,-4.931840254499079632e-03,-1.724295461337030030e-03,-6.407391797813279978e-03,-3.450259779981939938e-03,-4.742382677833639759e-03,-6.433393439134640034e-03,-1.873626789772290082e-03,-7.257806032582309573e-03,-5.563541184538089643e-03,-3.239758304230790000e-03,-5.841874698848929619e-03,-4.048039797628819568e-03,-6.833035782640710376e-03,-7.115570255433210055e-03,-4.848642621631230228e-03,-3.253788144933320199e-03,-1.498511888659570090e-03,-5.172294640555979810e-03,-4.304172853534440381e-03,-6.160942656694299614e-03,-4.734181935327610134e-03,-5.282051238614270117e-03,-6.781486657639120008e-03,-1.775559845224129957e-03
-6.458792490368980323e-03,-5.526914742470820027e-03,-3.845996884215119923e-03,-6.161697625724190178e-03,-1.253549240960039968e-03,-3.558187190116910044e-03,-4.929675708168389930e-03,-2.051710790130320105e-03,-2.982204881865159907e-03,-3.625884170134529953e-03,-1.754119565855249974e-03,-2.643161687243550037e-03,-5.828371289302250284e-03,-6.963077345499710247e-03,-2.595320594071910073e-03,-2.369093035998159815e-03,-4.018637823102960173e-03,-5.832591728244290209e-03,-2.845805996810970000e-03,-3.809999357641629964e-03,-2.025847388769820047e-03,-6.356712377564330101e-03,-7.024673659460079801e-03,-3.410984569963259900e-03,-2.291690484634309986e-03,-4.624490966898009772e-03,-6.212029372797759665e-03,-1.948089483980979929e-03,-3.845576413077420215e-03,-6.319896435418140106e-03,-7.262048763411879833e-03,-5.902785125440040102e-03,-6.693967800817010247e-03,-7.354540543580410407e-03,-6.711075807572940317e-03,-3.142411250483040028e-03,-2.018805430133180194e-03,-1.836040126533890074e-03,-7.175563379664519695e-03,-2.901060749612589893e-03,-5.170396190218989711e-03,-3.296313427516620129e-03,-2.762890228386129937e-03,-5.720232191186240024e-03,-4.190996200754900335e-03,-5.400633001522469820e-03,-2.866591008561909792e-03,-4.384869907035089838e-03,-1.796497426907650054e-03,-5.612862829890159777e-03,-3.687409345411089921e-03,-6.691328126503630347e-03,-5.644735901434390357e-03,-2.052887319142719831e-03,-5.734186890754400419e-03,-6.676726684430169673e-03,-6.360713388237139963e-03,-3.086334656165399832e-03,-3.031149747488119921e-03,-6.180854954360930076e-03,-3.154671562335279855e-03,-2.506596099003229917e-03,-3.109335623549380062e-03,-5.614330663026340269e-03,-7.015301514796300035e-03,-1.346702881430360092e-03,-5.910860839004530333e-03,-7.368406415057150195e-03,-4.926131451382039644e-03,-2.857446876758189952e-03,-7.366342449978900177e-03,-3.724579036752210214e-03,-2.608742329446770043e-03,-7.117136241355600038e-03,-7.097571129522599678e-03,-5.886266455746099954e-03,-3.962788584810549887e-03,-7.166885268046719812e-03,-4.811992638777269973e-03,-1.566688952091849912e-03,-5.153718441940739921e-03,-5.295422396806650188e-03,-3.733101432194619890e-03,-2.809047860199960153e-03,-6.154930499567150097e-03,-6.016389890665250345e-03,-6.810477388535209758e-03,-1.990467185236329851e-03,-2.604410870102309792e-03,-4.522192685654929933e-03,-7.203440590422789842e-03,-7.344659849140840018e-03,-1.704199764226390062e-03,-7.412476874150309737e-03,-6.365631340104140230e-03,-1.820318838961800011e-03
